com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,age-single-year,age_9_years,persons,6872
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_0_years,persons,21184
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_10_years,persons,26042
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_11_years,persons,25484
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_12_years,persons,25639
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_13_years,persons,25366
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_14_years,persons,24406
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_15_years,persons,23247
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_16_years,persons,23586
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_17_years,persons,23100
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_18_years,persons,22334
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_19_years,persons,20998
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_1_year,persons,22426
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_20_years,persons,20973
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_21_years,persons,21399
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_22_years,persons,22680
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_23_years,persons,22829
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_24_years,persons,23492
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_25_years,persons,22971
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_26_years,persons,22757
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_27_years,persons,23170
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_28_years,persons,23451
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_29_years,persons,24106
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_2_years,persons,22987
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_30_years,persons,24683
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_31_years,persons,24844
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_32_years,persons,25203
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_33_years,persons,25556
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_34_years,persons,25769
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_35_years,persons,25727
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_36_years,persons,25654
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_37_years,persons,25282
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_38_years,persons,25360
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_39_years,persons,25172
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_3_years,persons,22972
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_40_years,persons,25603
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_41_years,persons,25893
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_42_years,persons,24222
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_43_years,persons,23359
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_44_years,persons,23067
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_45_years,persons,23065
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_46_years,persons,23416
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_47_years,persons,24494
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_48_years,persons,25239
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_49_years,persons,25344
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_4_years,persons,24313
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_50_years,persons,25994
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_51_years,persons,25857
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_52_years,persons,26165
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_53_years,persons,26684
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_54_years,persons,26218
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_55_years,persons,26399
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_56_years,persons,26964
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_57_years,persons,26040
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_58_years,persons,25379
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_59_years,persons,24709
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_5_years,persons,24455
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_60_years,persons,24552
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_61_years,persons,23096
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_62_years,persons,22465
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_63_years,persons,22124
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_64_years,persons,20855
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_65_years,persons,20282
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_66_years,persons,19068
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_67_years,persons,18701
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_68_years,persons,18119
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_69_years,persons,17311
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_6_years,persons,24710
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_70_years,persons,17205
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_71_years,persons,16966
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_72_years,persons,16618
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_73_years,persons,16565
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_74_years,persons,16177
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_75_years,persons,14347
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_76_years,persons,14388
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_77_years,persons,13800
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_78_years,persons,12828
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_79_years,persons,10956
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_7_years,persons,24268
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_80_years,persons,9727
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_81_years,persons,9398
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_82_years,persons,9056
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_83_years,persons,7999
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_84_years,persons,7664
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_85_years,persons,39416
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_8_years,persons,25510
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,age-single-year,age_9_years,persons,25510
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,arab,persons,91.9834188
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,black_african,persons,653.0480039
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,black_other,persons,68.4693318
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,chinese,persons,170.7769667
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,filipino,persons,495.813225
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,indian,persons,189.3299242
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,irish_traveller,persons,48.7702568
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,mixed,persons,500.104498
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,other_asian,persons,104.6525706
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,other_ethnicities,persons,140.0381838
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,pakistani,persons,41.7977167
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,roma,persons,20.6488183
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity,white,persons,50446.4059686
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,arab,persons,338
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,black_african,persons,1921
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,black_other,persons,376
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,chinese,persons,1830
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,filipino,persons,1410
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,indian,persons,2380
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,irish_traveller,persons,454
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,mixed,persons,3462
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,other_asian,persons,807
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,other_ethnicities,persons,814
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,pakistani,persons,417
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,roma,persons,820
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity,white,persons,505696
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,arab,persons,1814
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,black_african,persons,8062
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,black_other,persons,2964
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,chinese,persons,9480
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,filipino,persons,4451
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,indian,persons,9909
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,irish_traveller,persons,2613
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,mixed,persons,14370
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,other_asian,persons,5246
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,other_ethnicities,persons,3580
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,pakistani,persons,1598
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,roma,persons,1532
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity,white,persons,1837565
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity-harmonised,asian,persons,1099.351257
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity-harmonised,black,persons,722.5173357
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity-harmonised,mixed,persons,500.104498
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity-harmonised,other,persons,209.4572589
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,ethnicity-harmonised,white,persons,50446.4059686
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity-harmonised,asian,persons,7167
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity-harmonised,black,persons,2291
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity-harmonised,mixed,persons,3462
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity-harmonised,other,persons,2082
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,ethnicity-harmonised,white,persons,505696
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity-harmonised,asian,persons,32487
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity-harmonised,black,persons,11028
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity-harmonised,mixed,persons,14370
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity-harmonised,other,persons,7717
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,ethnicity-harmonised,white,persons,1837565
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,general-health,bad,persons,5420.6662641
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,general-health,fair,persons,8914.8407424
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,general-health,good,persons,14224.0015824
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,general-health,very_bad,persons,2133.0153663
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,general-health,very_good,persons,22287.8786818
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,general-health,bad,persons,32096
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,general-health,fair,persons,74550
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,general-health,good,persons,152377
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,general-health,very_bad,persons,10796
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,general-health,very_good,persons,250840
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,general-health,bad,persons,109012
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,general-health,fair,persons,259997
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,general-health,good,persons,546007
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,general-health,very_bad,persons,37062
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,general-health,very_good,persons,951139
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,hours-worked,hours_15_or_less_worked_per_week,persons,1905.6918214
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,hours-worked,hours_16_30_worked_per_week,persons,5228.5242757
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,hours-worked,hours_31_48_worked_per_week,persons,11041.8966994
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,hours-worked,hours_49_worked_per_week,persons,1028.3478668
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,hours-worked,not_applicable,persons,33781.0008732
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,hours-worked,hours_15_or_less_worked_per_week,persons,22893
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,hours-worked,hours_16_30_worked_per_week,persons,49875
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,hours-worked,hours_31_48_worked_per_week,persons,138532
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,hours-worked,hours_49_worked_per_week,persons,19390
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,hours-worked,not_applicable,persons,290035
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,hours-worked,hours_15_or_less_worked_per_week,persons,86733
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,hours-worked,hours_16_30_worked_per_week,persons,175915
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,hours-worked,hours_31_48_worked_per_week,persons,508161
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,hours-worked,hours_49_worked_per_week,persons,78243
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,hours-worked,not_applicable,persons,1054099
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,one_person_household_aged_66_and_over,households,2908.9134486
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,one_person_household_other,households,6194.0876531
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,other_household_types,households,1204.4742895
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,single_family_household_couple_family_household_all_children_non_dependent,households,1327.9786228
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,single_family_household_couple_family_household_dependent_children,households,2383.4524403
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,single_family_household_couple_family_household_no_children,households,2150.6956276
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,single_family_household_lone_parent_family_all_children_non_dependent,households,1897.3882446
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,single_family_household_lone_parent_family_with_dependent_children,households,4264.6748697
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-composition,single_family_household_other_family_composition_including_all_aged_66_and_over,households,1317.2608547
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,one_person_household_aged_66_and_over,households,25904
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,one_person_household_other,households,40649
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,other_household_types,households,8555
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,single_family_household_couple_family_household_all_children_non_dependent,households,17867
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,single_family_household_couple_family_household_dependent_children,households,39673
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,single_family_household_couple_family_household_no_children,households,29501
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,single_family_household_lone_parent_family_all_children_non_dependent,households,12855
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,single_family_household_lone_parent_family_with_dependent_children,households,20838
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-composition,single_family_household_other_family_composition_including_all_aged_66_and_over,households,19461
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,one_person_household_aged_66_and_over,households,91714
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,one_person_household_other,households,143000
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,other_household_types,households,34240
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,single_family_household_couple_family_household_all_children_non_dependent,households,65736
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,single_family_household_couple_family_household_dependent_children,households,151920
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,single_family_household_couple_family_household_no_children,households,101469
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,single_family_household_lone_parent_family_all_children_non_dependent,households,44373
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,single_family_household_lone_parent_family_with_dependent_children,households,66715
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-composition,single_family_household_other_family_composition_including_all_aged_66_and_over,households,69619
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-deprivation,deprived_in_0_dimensions,households,5936.1691586
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-deprivation,deprived_in_1_dimension,households,7197.332446
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-deprivation,deprived_in_2_dimensions,households,6579.1614321
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-deprivation,deprived_in_3_dimensions,households,3574.011263
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,household-deprivation,deprived_in_4_dimensions,households,388.1706589
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-deprivation,deprived_in_0_dimensions,households,83812
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-deprivation,deprived_in_1_dimension,households,69246
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-deprivation,deprived_in_2_dimensions,households,44060
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-deprivation,deprived_in_3_dimensions,households,16382
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,household-deprivation,deprived_in_4_dimensions,households,1857
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-deprivation,deprived_in_0_dimensions,households,307468
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-deprivation,deprived_in_1_dimension,households,245552
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-deprivation,deprived_in_2_dimensions,households,153866
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-deprivation,deprived_in_3_dimensions,households,55616
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,household-deprivation,deprived_in_4_dimensions,households,6313
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,catholic,persons,19954.4766344
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,church_of_ireland,persons,7359.6517034
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,methodist_church_in_ireland,persons,1879.2334805
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,no_religion,persons,8896.4199276
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,other_christian_including_christian_related,persons,3580.5782905
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,other_religions,persons,861.9821913
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,presbyterian_church_in_ireland,persons,9312.9599565
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,centre-of-mission,religion,religion_not_stated,persons,1139.6049025
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,catholic,persons,164626
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,church_of_ireland,persons,60434
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,methodist_church_in_ireland,persons,14965
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,no_religion,persons,102665
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,other_christian_including_christian_related,persons,42711
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,other_religions,persons,6020
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,presbyterian_church_in_ireland,persons,120733
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,diocese,religion,religion_not_stated,persons,8640
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,catholic,persons,805190
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,church_of_ireland,persons,219784
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,methodist_church_in_ireland,persons,44735
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,no_religion,persons,330984
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,other_christian_including_christian_related,persons,130375
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,other_religions,persons,25543
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,presbyterian_church_in_ireland,persons,316135
north-belfast,North Belfast,connor,Connor,northern-ireland,Northern Ireland,nation,religion,religion_not_stated,persons,30504
